Brand,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,OS,VRAM,Price_VND
Microsoft,Microsoft SQ1 Processor,Microsoft,0,8, LPDDR4X RAM,2.5,LED,13.0,SQ1 Adreno 685,Microsoft,128,0,65.0,Windows 10,0,19500000
Acer,Intel Core i7 (11th Gen) Processor,Intel,0,16, DDR4 RAM,2.5,LED,14.0,Integrated Graphics,Intel,1024,0,65.0,Windows 10,0,18750000
MSI,Intel Core i7 (12th Gen),Intel,0,16, DDR4 RAM,2.3,LCD,15.6,GeForce RTX 3070,NVIDIA,1024,0,240.0,Windows 11,8,40497000
HP,AMD Hexa-Core Ryzen 5,AMD,0,16, DDR4 RAM,4.2,LED,13.3,Integrated Graphics,AMD,512,0,43.0,Windows 11,0,20697000
ASUS,Intel Core i7 (4th Gen),Intel,0,12, DDR4 RAM,2.5,LED,17.3,GeForce GTX 860M,NVIDIA,64,1024,56.0,Windows 10,2,52543800
Acer,Intel Core i5 (11th Gen),Intel,0,8, DDR4 RAM,4.2,LED,15.6,Integrated Graphics,Intel,512,0,48.0,Windows 10,0,12899700
ASUS,Intel Core i7 (8th Gen),Intel,32,16, DDR4 RAM ,2.2,LED,15.6,GeForce GTX 1060,NVIDIA,256,1024,180.0,Windows 10,6,38937300
Lenovo,AMD Octa-Core Ryzen 7,AMD,0,16, DDR4 RAM,3.3,LCD,15.6,GeForce RTX 3050,NVIDIA,512,0,45.0,Windows 11,4,24297000
Lenovo,Intel Core i5 (8th Gen),Intel,0,8, DDR4 RAM,1.6,LED,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,17322300
HP,Intel Core i7 (10th Gen),Intel,0,16, DDR4 RAM,2.6,LED,15.6,GeForce GTX 1660 Ti,NVIDIA,1024,0,200.0,Windows 10,6,38457000
ASUS,Intel Core i7 (8th Gen),Intel,16,8, DDR4 RAM ,1.8,LED,14.0,Integrated Graphics,Intel,256,1024,45.0,Windows 10,0,23397000
HP,Intel Core i3 (7th Gen),Intel,0,4, DDR4 RAM,2.3,LED,15.6,Integrated Graphics,Intel,64,1024,41.0,Windows 10,0,9297000
HP,Intel Core i3 (11th Gen),Intel,0,4, DDR4 RAM,4.0,LED,15.6,Integrated Graphics,Intel,256,0,65.0,DOS,0,8997000
Lenovo,Intel Core i3 (10th Gen),Intel,0,4, DDR4 RAM,2.1,LED,14.0,Integrated Graphics,Intel,64,0,65.0,DOS,0,11699700
Dell,Intel Core i5 (8th Gen),Intel,32,8, DDR4 RAM ,1.6,LED,15.6,Integrated Graphics,Intel,64,1024,45.0,Windows 10,0,16197000
ASUS,Intel Core i5 (11th Gen),Intel,0,8, LPDDR4X RAM,4.2,LED,14.0,Iris Xe,Intel,512,0,65.0,Windows 10,4,20550000
Dell,AMD Hexa-Core Ryzen 5,AMD,32,8, DDR4 RAM ,3.0,LED,15.6,Radeon RX 5600M,AMD,512,0,65.0,Windows 10,6,26997000
Lenovo,AMD Quad-Core Ryzen 5,AMD,0,8, DDR4 RAM,2.1,LED,14.0,Integrated Graphics,AMD,1024,0,45.0,Windows 10,0,16497000
Acer,AMD Dual-Core A9 APU Processor,AMD,12,4, DDR4 RAM ,2.5,LED,15.6,Integrated Graphics,AMD,256,0,45.0,Windows 10,0,20997000
ASUS,Intel Core i5 (12th Gen),Intel,32,8, DDR4 RAM ,4.2,LCD,15.6,GeForce RTX 3050,NVIDIA,512,0,200.0,Windows 11,4,21297000
HP,Intel Core i5 (8th Gen),Intel,0,8, DDR4 RAM,1.6,LED,14.0,Integrated Graphics,Intel,256,0,41.0,Windows 10,0,20817000
Lenovo,Intel Core i5 (10th Gen),Intel,12,8, DDR4 RAM ,1.0,LED,15.6,Integrated Graphics,Intel,256,1024,65.0,Windows 10,0,18600000
Gigabyte,Intel Core i5 (12th Gen),Intel,0,8, DDR4 RAM,2.5,LCD,15.6,GeForce RTX 3050,NVIDIA,512,0,65.0,Windows 11,4,17397000
ASUS,Intel Core i3 (6th Gen),Intel,0,8, DDR4 RAM,2.0,LED,15.6,Integrated Graphics,Intel,64,1024,33.0,Windows 10,0,9597000
Lenovo,Intel Core i3 (7th Gen),Intel,0,4, DDR4 RAM,2.3,LED,14.0,Integrated Graphics,Intel,64,1024,45.0,DOS,0,6599700
HP,Intel Core i7 (8th Gen),Intel,32,12, DDR4 RAM ,1.8,LED,14.0,GeForce MX130,NVIDIA,512,0,41.0,Windows 10,4,30690000
ASUS,AMD Octa-Core Ryzen 7,AMD,0,16, DDR4 RAM,4.7,LCD,14.0,GeForce RTX 3050,NVIDIA,1024,0,180.0,Windows 11,4,28467000
MSI,Intel Core i7 (7th Gen),Intel,32,16, DDR4 RAM ,2.8,LED,15.6,GeForce GTX 1050,NVIDIA,64,1024,41.0,DOS,4,25497000
HP,Intel Core i7 (8th Gen),Intel,0,16, DDR4 RAM,2.2,LED,15.6,GeForce RTX 2060,NVIDIA,64,1024,70.0,Windows 10,8,49303500
MSI,Intel Core i7 (12th Gen),Intel,0,16, DDR4 RAM,4.7,LCD,16.0,GeForce RTX A1000,NVIDIA,1024,0,180.0,Windows 11,4,26697000
MSI,AMD Hexa-Core Ryzen 5,AMD,16,16, DDR4 RAM ,4.2,LCD,15.6,Integrated Graphics,AMD,512,0,65.0,Windows 11,0,12297000
HP,Intel Core i5 (11th Gen) Processor,Intel,0,8, DDR4 RAM,2.5,LED,15.6,GeForce GTX 1650,NVIDIA,512,0,150.0,Windows 11,4,16547100
ASUS,Intel Core i3 (11th Gen),Intel,0,8, DDR4 RAM,2.0,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,9747000
ASUS,Intel Core i5 (8th Gen),Intel,0,8, DDR3 RAM,1.6,LED,14.0,GeForce MX150,NVIDIA,512,0,65.0,Windows 10,2,24297000
Lenovo,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.6,LED,14.0,Integrated Graphics,Intel,512,0,45.0,Windows 10,0,20399700
ASUS,Intel Core i7 (8th Gen),Intel,16,8, DDR4 RAM ,1.1,LED,15.6,GeForce MX250,NVIDIA,512,0,65.0,Windows 10,2,19797000
Lenovo,AMD Dual-Core A9 APU,AMD,0,4, DDR4 RAM,3.1,LED,15.6,Radeon 530,AMD,64,1024,65.0,Windows 10,2,7797000
Lenovo,Intel Core i7 (11th Gen),Intel,0,16, DDR4 RAM,2.8,LED,14.0,Integrated Graphics,Intel,1024,0,65.0,Windows 10,0,30897000
Microsoft,Intel Core i7 (8th Gen),Intel,0,16, LPDDR3 RAM,1.9,LED,13.5,GeForce GTX 1050,NVIDIA,1024,0,95.0,Windows 10,2,75000000
Lenovo,Intel Core i3 (7th Gen),Intel,0,8, DDR4 RAM,2.3,LED,15.6,Radeon 530,AMD,64,1024,35.0,Windows 10,2,11097000
Lenovo,Intel Core i3 (13th Gen),Intel,0,8, DDR4 RAM,3.3,LCD,16.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,14757000
Acer,Intel Celeron Dual-Core,Intel,0,8, DDR4 RAM,1.1,LCD,14.0,Integrated Graphics,Intel,256,0,65.0,Windows 11,0,10497000
Acer,Intel Core i5 (8th Gen),Intel,16,8, DDR4 RAM ,1.6,LED,15.6,GeForce GTX 1050,NVIDIA,64,1024,65.0,Windows 10,4,23777400
ASUS,Intel Core i5 (8th Gen),Intel,0,8, DDR4 RAM,1.6,LED,15.6,GeForce MX250,NVIDIA,512,0,65.0,Windows 10,2,16797000
HP,Intel Core i5 (11th Gen),Intel,0,16, DDR4 RAM,4.2,LED,15.6,GeForce MX450,NVIDIA,512,0,65.0,Windows 10,2,19799700
Dell,AMD Dual-Core APU,AMD,16,4, DDR4 RAM ,1.8,LED,15.6,Integrated Graphics,AMD,64,1024,45.0,Windows 10,0,7197000
HP,AMD Dual-Core Ryzen 3,AMD,0,8, DDR4 RAM,2.6,LCD,15.6,Integrated Graphics,AMD,256,0,65.0,Windows 11,0,10797000
Acer,Intel Pentium Quad-Core,Intel,16,4, DDR4 RAM ,2.0,LCD,14.0,Integrated Graphics,Intel,256,0,45.0,Windows 11,0,5397000
Lenovo,Intel Core i3 (11th Gen),Intel,0,8, DDR4 RAM,3.0,LED,15.6,Integrated Graphics,Intel,256,0,45.0,Windows 10,0,16799700
ASUS,Intel Core i7 (13th Gen),Intel,0,16, LPDDR5 RAM,2.2,LED,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,25497000
Dell,Intel Core i3 (10th Gen),Intel,32,4, DDR4 RAM ,1.2,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,11997000
AVITA,AMD Dual-Core A9 APU,AMD,0,8, DDR4 RAM,3.0,LED,14.0,Integrated Graphics,AMD,256,0,65.0,Windows 10,0,6897000
Lenovo,Intel Core i3 (7th Gen),Intel,12,4, DDR4 RAM ,2.3,LED,15.6,GeForce MX150,NVIDIA,128,1024,65.0,Windows 10,2,7780500
ASUS,AMD Octa-Core Ryzen 7,AMD,0,16, DDR4 RAM,4.2,LCD,14.0,GeForce RTX 3050,NVIDIA,512,0,76.0,Windows 11,4,32999700
Dell,Intel Core i5 (11th Gen),Intel,16,8, DDR4 RAM ,2.4,LCD,14.0,Integrated Graphics,Intel,256,1024,65.0,Windows 11,0,17817000
HP,Intel Core i3 (10th Gen),Intel,0,4, DDR4 RAM,1.2,LED,15.6,Integrated Graphics,Intel,64,1024,41.0,Windows 10,0,11892900
ASUS,Intel Core i7 (7th Gen),Intel,16,8, DDR4 RAM ,2.8,LED,15.6,GeForce GTX 1050 Ti,NVIDIA,64,1024,48.0,Windows 10,4,35397000
Apple,Intel Core i7 (8th Gen),Intel,32,16, DDR4 RAM ,2.2,LED,15.4,Pro 555X,AMD,256,0,65.0,macOS High Sierra,4,59970000
Dell,Intel Core i3 (10th Gen),Intel,16,8, DDR4 RAM ,1.2,LED,14.0,Integrated Graphics,Intel,64,1024,45.0,Windows 10,0,10497000
Acer,Intel Pentium Quad-Core,Intel,8,4, DDR4 RAM ,3.4,LCD,15.6,Integrated Graphics,Intel,64,1024,45.0,Windows 11,0,6777000
HP,Intel Core i5 (6th Gen),Intel,0,4, DDR4 RAM,2.3,LED,15.6,Radeon R5 M430,AMD,64,1024,65.0,Windows 10,2,15424800
MSI,Intel Core i7 (8th Gen),Intel,32,16, DDR4 RAM ,2.2,LED,15.6,GeForce GTX 1070,NVIDIA,256,1024,65.0,Windows 10,8,44970000
Lenovo,Intel Core i5 (11th Gen),Intel,12,8, DDR4 RAM ,2.4,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,14037000
Lenovo,AMD Dual-Core A6 APU,AMD,0,4, DDR4 RAM,2.6,LED,15.6,Integrated Graphics,AMD,64,1024,65.0,Windows 10,0,8997000
Lenovo,Intel Core i5 (7th Gen),Intel,8,4, DDR4 RAM ,2.5,LED,14.0,GeForce 920MX,NVIDIA,64,1024,65.0,Windows 10,2,15104100
ASUS,Intel Core i3 (6th Gen),Intel,12,4, DDR4 RAM ,2.0,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,8962800
Lenovo,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.6,LED,14.0,GeForce MX230,NVIDIA,512,0,65.0,Windows 10,2,23217600
HP,AMD Dual-Core A6 APU,AMD,0,4, DDR4 RAM,2.6,LED,15.6,Integrated Graphics,AMD,64,1024,41.0,Windows 10,0,14700000
Dell,Intel Core i5 (8th Gen),Intel,16,8, DDR4 RAM ,1.6,LED,15.6,Radeon 530,AMD,64,2048,65.0,Windows 10,4,19797000
ASUS,Intel Core i5 (10th Gen),Intel,0,8, LPDDR3 RAM,1.6,LED,14.0,GeForce MX250,NVIDIA,512,0,65.0,Windows 10,2,20997000
Dell,Intel Core i5 (10th Gen),Intel,32,8, DDR4 RAM ,1.0,LED,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,17970000
ASUS,Intel Core i7 (10th Gen),Intel,0,32, DDR4 RAM,2.3,LED,15.6,GeForce RTX 2070 Super,NVIDIA,1024,0,76.0,Windows 10,8,70497000
ASUS,Intel Core i5 (8th Gen),Intel,0,8, LPDDR3 RAM,1.6,LED,14.0,GeForce MX250,NVIDIA,512,0,65.0,Windows 10,2,17997000
ASUS,Intel Core i5 (8th Gen),Intel,16,8, DDR4 RAM ,1.6,LED,14.0,Integrated Graphics,Intel,512,0,45.0,Windows 10,0,14049900
Lenovo,Intel Core i5 (1st Gen),Intel,0,8, DDR4 RAM,1.0,LED,14.0,GeForce MX230,NVIDIA,512,0,65.0,Windows 10,2,14097000
LG,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.2,LED,15.6,Integrated Graphics,Intel,256,0,65.0,Windows 10,0,11997000
Lenovo,AMD Dual-Core A9 APU,AMD,0,4, DDR4 RAM,3.1,LED,15.6,Integrated Graphics,AMD,64,500,65.0,DOS,0,8146500
ASUS,Intel Core i3 (6th Gen),Intel,0,8, DDR4 RAM,2.0,LED,15.6,GeForce MX110,NVIDIA,64,1024,33.0,Windows 10,2,11697000
Lenovo,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.6,LED,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,17697000
HP,Intel Core i7 (9th Gen),Intel,0,16, DDR4 RAM,2.6,LED,15.6,GeForce GTX 1660 Ti,NVIDIA,512,1024,69.0,Windows 10,6,49799700
ASUS,Intel Core i3 (6th Gen),Intel,8,4, DDR4 RAM ,2.0,LED,15.6,GeForce MX110,NVIDIA,64,1024,33.0,Windows 10,2,10797000
Dell,Intel Core i7 (8th Gen),Intel,32,8, DDR4 RAM ,2.8,LED,15.6,GeForce GTX 1050Ti,NVIDIA,128,1024,56.0,Windows 10,4,26997000
HP,AMD Dual-Core Athlon,AMD,0,4, DDR4 RAM,2.1,LED,14.0,Integrated Graphics,AMD,64,1024,65.0,DOS,0,9899700
Lenovo,Intel Core i5 (8th Gen),Intel,32,8, DDR4 RAM ,1.6,LED,15.6,GeForce MX150,NVIDIA,64,2048,45.0,Windows 10,4,19446300
ASUS,AMD Octa-Core Ryzen 9 Processor,AMD,32,16, DDR4 RAM ,2.5,LED,17.3,GeForce RTX 3070,NVIDIA,1024,0,240.0,Windows 10,8,52497000
HP,Intel Core i3 (4th Gen),Intel,12,4, DDR3 RAM ,1.7,LED,15.6,Integrated Graphics,Intel,64,500,65.0,Windows 8.1,0,10917000
ASUS,AMD Octa-Core Ryzen 7,AMD,32,8, DDR4 RAM ,2.9,LED,15.6,GeForce GTX 1660 Ti,NVIDIA,1024,0,180.0,Windows 10,6,38400000
ASUS,AMD Octa-Core Ryzen 7 Processor,AMD,32,16, DDR5 RAM ,2.5,LCD,17.3,GeForce RTX 3050,NVIDIA,1024,0,200.0,Windows 11,4,35397000
HP,Intel Core i3 (3rd Gen),Intel,12,4, DDR3 RAM ,1.8,LED,15.6,Radeon HD 8670M,AMD,64,500,65.0,Windows 8.1,2,11817000
ASUS,Intel Pentium Quad-Core,Intel,0,8, DDR4 RAM,1.1,LED,14.1,Integrated Graphics,Intel,256,0,41.0,Windows 11,0,7950000
Lenovo,Intel Core i5 (6th Gen),Intel,0,4, DDR3 RAM,2.3,LED,15.6,Radeon R5 M330,AMD,64,1024,65.0,DOS,2,13977000
ASUS,Intel Core i7 (11th Gen),Intel,0,16, DDR4 RAM,2.3,LED,16.0,GeForce RTX 3060,NVIDIA,1024,0,90.0,Windows 10,6,41997000
Dell,Intel Core i3 (10th Gen),Intel,32,4, DDR4 RAM ,1.2,LED,14.0,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,12198000
Dell,Intel Core i3 (10th Gen),Intel,16,8, DDR4 RAM ,1.2,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,12687000
Lenovo,Intel Core i3 (11th Gen),Intel,0,8, DDR4 RAM,3.0,LED,15.0,Integrated Graphics,Intel,256,0,45.0,Windows 10,0,14397000
Acer,Intel Core i5 (8th Gen),Intel,32,8, DDR4 RAM ,1.6,LED,15.6,GeForce MX130,NVIDIA,64,1024,65.0,Windows 10,2,10499700
Dell,Intel Core i3 (7th Gen),Intel,16,4, DDR4 RAM ,2.4,LED,13.3,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,12597000
HP,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.0,LED,13.3,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,21297000
Lenovo,Intel Core i7 (11th Gen),Intel,0,16, LPDDR4X RAM,2.8,LED,13.3,Integrated Graphics,Intel,1024,0,50.0,Windows 10,0,35997000
HP,Intel Core i3 (6th Gen),Intel,0,4, DDR4 RAM,2.0,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,DOS,0,8397000
HP,AMD Quad-Core Ryzen 7,AMD,0,8, DDR4 RAM,2.3,LED,15.6,GeForce GTX 1650,NVIDIA,256,1024,65.0,Windows 10,4,21297000
ASUS,Intel Core i5 (9th Gen),Intel,32,8, DDR4 RAM ,2.4,LED,17.3,GeForce GTX 1650,NVIDIA,512,0,150.0,Windows 10,4,23997000
ASUS,AMD Quad-Core Ryzen 7,AMD,0,16, DDR4 RAM,2.3,LED,15.6,GeForce RTX 2060,NVIDIA,1024,0,48.0,Windows 10,6,29970000
HP,Intel Core i5 (11th Gen) Processor,Intel,0,16, LPDDR4X RAM,2.5,LED,13.5,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,28947000
Dell,Intel Core i5 (8th Gen),Intel,0,8, LPDDR3 RAM,1.6,LED,13.3,Integrated Graphics,Intel,256,0,52.0,Windows 10,0,30532500
Lenovo,AMD Quad-Core Ryzen 5,AMD,0,8, DDR4 RAM,2.1,LED,15.6,Integrated Graphics,AMD,128,1024,35.0,Windows 10,0,12597000
ASUS,Intel Core i7 (8th Gen),Intel,16,8, DDR4 RAM ,1.8,LED,15.6,GeForce MX250,NVIDIA,256,1024,37.0,Windows 10,2,20831100
MSI,Intel Core i7 (11th Gen) Processor,Intel,0,16, DDR4 RAM,2.5,LED,15.6,GeForce RTX 3070,NVIDIA,1024,0,240.0,Windows 10,8,59997000
ASUS,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.6,LED,15.6,GeForce MX250,NVIDIA,256,1024,37.0,Windows 10,2,19586100
ASUS,Intel Core i5 (11th Gen),Intel,0,8, DDR4 RAM,4.0,LED,15.6,Integrated Graphics,Intel,512,0,42.0,Windows 10,0,18000000
Dell,Intel Core i5 (8th Gen),Intel,0,8, LPDDR3 RAM,3.0,LED,13.3,Integrated Graphics,Intel,256,0,60.0,Windows 10,0,22798200
Dell,Intel Core i5 (8th Gen),Intel,0,8, DDR3 RAM,1.6,LED,13.0,Integrated Graphics,Intel,256,0,60.0,Windows 10,0,26697000
HP,AMD Octa-Core Ryzen 7 Processor,AMD,0,16, DDR4 RAM,2.5,LED,14.0,GeForce MX450,NVIDIA,512,0,65.0,Windows 10,2,23997000
Lenovo,AMD Octa-Core Ryzen 7,AMD,0,16, DDR4 RAM,2.9,LED,15.6,GeForce GTX 1650,NVIDIA,512,0,170.0,Windows 10,4,24897000
HP,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.0,LED,14.0,Integrated Graphics,Intel,256,0,45.0,Windows 10,0,27928200
ASUS,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.0,LED,15.6,Integrated Graphics,Intel,64,1024,45.0,Windows 10,0,13557000
iball,Intel Atom Quad-Core,Intel,0,2, DDR3 RAM,1.4,LED,10.1,Integrated Graphics,Intel,64,0,65.0,Windows 10,0,4499700
Lenovo,AMD Hexa-Core Ryzen 5,AMD,32,16, DDR4 RAM ,2.1,LED,13.3,Integrated Graphics,AMD,512,0,60.0,Windows 11,0,14638200
ASUS,AMD Dual-Core Ryzen 3,AMD,12,4, DDR4 RAM ,2.6,LED,15.6,Integrated Graphics,AMD,64,1024,45.0,Windows 10,0,8544000
HP,Intel Core i7 (11th Gen) Processor,Intel,0,16, DDR4 RAM,2.5,LED,13.3,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,30420000
ASUS,Intel Core i7 (10th Gen),Intel,32,16, DDR4 RAM ,2.6,LED,15.6,GeForce RTX 2060,NVIDIA,1024,0,230.0,Windows 10,6,38697000
ASUS,Intel Core i5 (11th Gen),Intel,0,16, LPDDR4X RAM,2.4,LED,13.3,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,24597000
HP,Intel Celeron Dual-Core,Intel,0,4, LPDDR4 RAM,1.1,LED,14.0,Integrated Graphics,Intel,64,0,45.0,Google Chrome,0,10197000
HP,Intel Core i7 (10th Gen),Intel,0,8, DDR4 RAM,2.6,LED,15.6,GeForce GTX 1650 Ti,NVIDIA,1024,0,150.0,Windows 10,4,29997000
HP,Intel Core i9 (9th Gen),Intel,0,16, DDR4 RAM,2.3,LED,15.6,GeForce RTX 2080,NVIDIA,1024,0,72.0,Windows 10,8,89213100
ASUS,Intel Core i7 (11th Gen) Processor,Intel,0,8, DDR4 RAM,2.5,LED,15.6,GeForce MX350,NVIDIA,512,0,42.0,Windows 10,2,23655000
Dell,Intel Core i5 (8th Gen),Intel,16,8, DDR4 RAM ,1.6,LED,13.3,Integrated Graphics,Intel,256,0,38.0,Windows 10,0,23310300
Dell,AMD Octa-Core Ryzen 7,AMD,16,16, DDR4 RAM ,1.8,LCD,14.0,Integrated Graphics,AMD,512,0,65.0,Windows 11,0,25677000
Lenovo,Intel Core i3 (7th Gen),Intel,0,8, DDR4 RAM,2.3,LED,15.6,Radeon 535,AMD,64,1024,65.0,Windows 10,2,13797000
HP,Intel Core i3 (5th Gen),Intel,16,4, DDR3 RAM ,2.1,LED,15.6,GeForce 830M,NVIDIA,64,1024,65.0,Windows 8.1,2,13257000
ASUS,Intel Core i5 (10th Gen),Intel,0,8, LPDDR3 RAM,1.6,LED,14.0,Integrated Graphics,Intel,512,0,50.0,Windows 10,0,29997000
Lenovo,Intel Celeron Dual-Core,Intel,0,4, LPDDR4 RAM,1.1,LED,10.1,Integrated Graphics,Intel,128,0,39.0,Windows 10,0,6598200
Dell,Intel Core i5 (11th Gen),Intel,0,8, LPDDR4 RAM,2.4,LED,14.5,GeForce MX350,NVIDIA,512,0,65.0,Windows 10,2,28797000
MSI,Intel Core i7 (9th Gen),Intel,32,8, DDR4 RAM ,2.6,LED,15.6,GeForce GTX 1650,NVIDIA,128,1024,51.0,Windows 10,4,32397000
ASUS,Intel Core i7 (11th Gen),Intel,0,16, LPDDR4X RAM,4.8,LED,14.0,Integrated Graphics,Intel,1024,0,65.0,Windows 10,0,31761300
Gigabyte,Intel Core i5 (12th Gen),Intel,0,16, DDR4 RAM,2.5,LCD,15.6,GeForce RTX 3060,NVIDIA,512,0,65.0,Windows 11,6,24001200
Lenovo,Intel Core i5 (8th Gen),Intel,0,8, DDR4 RAM,1.6,LED,14.0,GeForce MX130,NVIDIA,512,0,45.0,Windows 10,2,25197000
HP,Intel Core i5 (8th Gen),Intel,0,8, DDR4 RAM,1.6,LED,15.6,GeForce MX130,NVIDIA,64,1024,41.0,Windows 10,2,18297000
Dell,AMD Octa-Core Ryzen 7 Processor,AMD,0,16, DDR4 RAM,2.5,LCD,14.0,Integrated Graphics,AMD,512,0,65.0,Windows 11,0,28797000
ASUS,Intel Core i3 (5th Gen),Intel,0,4, DDR3 RAM,2.0,LED,15.6,Integrated Graphics,Intel,64,1024,45.0,Windows 10,0,7470000
Lenovo,Intel Core i7 (11th Gen),Intel,32,32, DDR4 RAM ,2.3,LCD,16.0,GeForce RTX 3070,NVIDIA,1024,0,300.0,Windows 11,8,38997000
HP,Intel Core i5 (11th Gen),Intel,0,8, DDR4 RAM,4.2,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,18143700
Lenovo,Intel Core i5 (11th Gen),Intel,0,16, LPDDR4 RAM,2.4,LED,13.0,Integrated Graphics,Intel,1024,0,65.0,Windows 10,0,21897000
MSI,Intel Core i7 (9th Gen),Intel,32,16, DDR4 RAM ,2.6,LED,15.6,GeForce GTX 1660,NVIDIA,256,1024,51.0,Windows 10,6,40197000
MSI,Intel Core i5 (8th Gen),Intel,16,8, DDR4 RAM ,1.6,LED,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,17097000
Dell,Intel Pentium Quad-Core,Intel,16,8, DDR4 RAM ,3.1,LCD,15.6,Integrated Graphics,Intel,256,0,65.0,Windows 11,0,11097000
Lenovo,Intel Core i5 (8th Gen),Intel,0,8, DDR4 RAM,1.6,LED,14.0,GeForce 940MX,NVIDIA,64,1024,65.0,Windows 10,2,20097000
ASUS,Intel Core i7 (10th Gen),Intel,0,16, DDR4 RAM,1.3,LED,13.3,Integrated Graphics,Intel,1024,0,65.0,Windows 10,0,26997000
ASUS,AMD Octa-Core Ryzen 7,AMD,0,16, LPDDR5 RAM,3.3,LCD,13.4,Integrated Graphics,AMD,1024,0,100.0,Windows 11,0,36597000
Dell,Intel Core i5 (8th Gen),Intel,32,8, DDR4 RAM ,1.6,LED,13.3,Integrated Graphics,Intel,64,1024,45.0,Windows 10,0,20882400
ASUS,Intel Core i5 (11th Gen),Intel,0,16, DDR4 RAM,4.2,LED,17.3,Integrated Graphics,Intel,256,1024,65.0,Windows 10,0,15597000
HP,AMD Quad-Core Ryzen 5,AMD,0,8, DDR4 RAM,2.3,LED,14.0,Integrated Graphics,AMD,64,1024,65.0,Windows 10,0,12597000
Lenovo,Intel Core i3 (6th Gen),Intel,16,4, DDR4 RAM ,2.0,LED,15.6,Integrated Graphics,Intel,64,1024,45.0,Windows 10,0,8699700
Lenovo,Intel Core i7 (11th Gen),Intel,0,16, DDR4 RAM,2.8,LED,15.6,GeForce MX450,NVIDIA,512,0,65.0,Windows 10,2,29997000
Acer,Intel Core i5 (11th Gen) Processor,Intel,0,8, DDR4 RAM,2.5,LED,15.6,GeForce MX350,NVIDIA,128,1024,65.0,Windows 10,2,17397000
ASUS,Intel Core i5 (7th Gen),Intel,0,8, DDR4 RAM,2.5,LED,15.6,GeForce GTX 1050,NVIDIA,64,1024,48.0,DOS,2,22197000
ASUS,Intel Celeron Dual-Core,Intel,0,4, DDR4 RAM,1.1,LED,11.6,Integrated Graphics,Intel,128,0,65.0,Windows 10,0,6956700
Acer,Intel Core i7 (9th Gen),Intel,32,8, DDR4 RAM ,2.6,LED,17.3,GeForce GTX 1650,NVIDIA,256,1024,135.0,Windows 10,4,22497000
Lenovo,Intel Core i3 (7th Gen),Intel,0,8, DDR4 RAM,2.7,LED,14.0,GeForce 940MX,NVIDIA,64,1024,52.0,Windows 10,2,15597000
Acer,Intel Core i5 (10th Gen),Intel,0,4, DDR4 RAM,1.0,LED,15.6,GeForce GTX MX330,NVIDIA,64,1024,65.0,Windows 10,2,7946100
ASUS,Intel Core i9 (10th Gen),Intel,0,32, DDR4 RAM,2.4,LED,14.0,GeForce RTX 2060,NVIDIA,1024,0,230.0,Windows 10,6,66300000
Lenovo,Intel Core i5 (11th Gen),Intel,0,16, DDR4 RAM,2.4,LED,14.0,Integrated Graphics,Intel,1024,0,65.0,Windows 10,0,26997000
Lenovo,Intel Core i7 (10th Gen),Intel,32,16, DDR4 RAM ,2.6,LED,15.6,GeForce RTX 2070,NVIDIA,1024,0,230.0,Windows 10,8,48448200
HP,Intel Core i5 (8th Gen),Intel,0,4, DDR4 RAM,1.6,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,DOS,0,12147000
ASUS,AMD Octa-Core Ryzen 7,AMD,32,16, DDR5 RAM ,4.7,LCD,15.6,GeForce RTX 3060,NVIDIA,1024,0,240.0,Windows 11,6,29097000
